instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_category
7711,2011-11-22,Winter,2011,11,21,0,Tue,1,Misty,0.46,0.4545,1.0,0.2537,4,86,90,Malam (21–04)
7712,2011-11-22,Winter,2011,11,22,0,Tue,1,Misty,0.5,0.4848,0.94,0.194,6,81,87,Malam (21–04)
7713,2011-11-22,Winter,2011,11,23,0,Tue,1,Misty,0.48,0.4697,0.94,0.2537,3,36,39,Malam (21–04)
7714,2011-11-23,Winter,2011,11,0,0,Wed,1,Misty,0.48,0.4697,0.94,0.2537,2,14,16,Malam (21–04)
7715,2011-11-23,Winter,2011,11,1,0,Wed,1,Misty,0.48,0.4697,0.94,0.2985,0,8,8,Malam (21–04)
7716,2011-11-23,Winter,2011,11,2,0,Wed,1,Light Snow/Rain,0.5,0.4848,0.94,0.3582,1,5,6,Malam (21–04)
7717,2011-11-23,Winter,2011,11,3,0,Wed,1,Light Snow/Rain,0.5,0.4848,0.94,0.3582,1,2,3,Malam (21–04)
7718,2011-11-23,Winter,2011,11,4,0,Wed,1,Light Snow/Rain,0.52,0.5,0.88,0.3582,0,5,5,Malam (21–04)
7719,2011-11-23,Winter,2011,11,5,0,Wed,1,Misty,0.46,0.4545,0.94,0.194,1,16,17,Pagi (05–11)
7720,2011-11-23,Winter,2011,11,6,0,Wed,1,Misty,0.44,0.4394,1.0,0.0,1,68,69,Pagi (05–11)
7721,2011-11-23,Winter,2011,11,7,0,Wed,1,Misty,0.46,0.4545,1.0,0.0896,2,154,156,Pagi (05–11)
7722,2011-11-23,Winter,2011,11,8,0,Wed,1,Misty,0.48,0.4697,0.94,0.1045,7,316,323,Pagi (05–11)
7723,2011-11-23,Winter,2011,11,9,0,Wed,1,Misty,0.52,0.5,0.94,0.194,3,164,167,Pagi (05–11)
7724,2011-11-23,Winter,2011,11,10,0,Wed,1,Misty,0.52,0.5,0.94,0.194,6,70,76,Pagi (05–11)
7725,2011-11-23,Winter,2011,11,11,0,Wed,1,Misty,0.5,0.4848,0.72,0.4179,9,107,116,Pagi (05–11)
7726,2011-11-23,Winter,2011,11,12,0,Wed,1,Clear,0.48,0.4697,0.55,0.4179,9,151,160,Siang (12–16)
7727,2011-11-23,Winter,2011,11,13,0,Wed,1,Misty,0.44,0.4394,0.54,0.4925,12,162,174,Siang (12–16)
7728,2011-11-23,Winter,2011,11,14,0,Wed,1,Clear,0.42,0.4242,0.54,0.4627,13,200,213,Siang (12–16)
7729,2011-11-23,Winter,2011,11,15,0,Wed,1,Misty,0.42,0.4242,0.54,0.4478,13,194,207,Siang (12–16)
7730,2011-11-23,Winter,2011,11,16,0,Wed,1,Misty,0.4,0.4091,0.62,0.4627,4,169,173,Siang (12–16)
7731,2011-11-23,Winter,2011,11,17,0,Wed,1,Light Snow/Rain,0.38,0.3939,0.71,0.3881,7,156,163,Sore (17–20)
7732,2011-11-23,Winter,2011,11,18,0,Wed,1,Misty,0.4,0.4091,0.58,0.5224,7,138,145,Sore (17–20)
7733,2011-11-23,Winter,2011,11,19,0,Wed,1,Clear,0.38,0.3939,0.58,0.3881,6,116,122,Sore (17–20)
7734,2011-11-23,Winter,2011,11,20,0,Wed,1,Clear,0.36,0.3333,0.62,0.3881,1,67,68,Sore (17–20)
7735,2011-11-23,Winter,2011,11,21,0,Wed,1,Clear,0.36,0.3182,0.57,0.4627,0,66,66,Malam (21–04)
7736,2011-11-23,Winter,2011,11,22,0,Wed,1,Clear,0.34,0.303,0.61,0.4478,3,59,62,Malam (21–04)
7737,2011-11-23,Winter,2011,11,23,0,Wed,1,Clear,0.34,0.303,0.61,0.3582,4,47,51,Malam (21–04)
7738,2011-11-24,Winter,2011,11,0,1,Thu,0,Clear,0.32,0.303,0.57,0.2239,1,22,23,Malam (21–04)
7739,2011-11-24,Winter,2011,11,1,1,Thu,0,Clear,0.32,0.2879,0.57,0.4179,1,23,24,Malam (21–04)
7740,2011-11-24,Winter,2011,11,2,1,Thu,0,Clear,0.3,0.2879,0.61,0.2836,3,19,22,Malam (21–04)
7741,2011-11-24,Winter,2011,11,3,1,Thu,0,Clear,0.28,0.2879,0.65,0.1343,1,4,5,Malam (21–04)
7742,2011-11-24,Winter,2011,11,4,1,Thu,0,Clear,0.3,0.3182,0.61,0.0896,1,1,2,Malam (21–04)
7743,2011-11-24,Winter,2011,11,5,1,Thu,0,Clear,0.3,0.3182,0.61,0.1045,1,10,11,Pagi (05–11)
7744,2011-11-24,Winter,2011,11,6,1,Thu,0,Clear,0.3,0.3182,0.61,0.0896,1,5,6,Pagi (05–11)
7745,2011-11-24,Winter,2011,11,7,1,Thu,0,Clear,0.26,0.2727,0.75,0.1045,9,31,40,Pagi (05–11)
7746,2011-11-24,Winter,2011,11,8,1,Thu,0,Clear,0.3,0.3182,0.65,0.0896,4,42,46,Pagi (05–11)
7747,2011-11-24,Winter,2011,11,9,1,Thu,0,Clear,0.34,0.3485,0.61,0.0,13,68,81,Pagi (05–11)
7748,2011-11-24,Winter,2011,11,10,1,Thu,0,Clear,0.36,0.3788,0.57,0.0,34,64,98,Pagi (05–11)
7749,2011-11-24,Winter,2011,11,11,1,Thu,0,Clear,0.42,0.4242,0.41,0.2985,52,90,142,Pagi (05–11)
7750,2011-11-24,Winter,2011,11,12,1,Thu,0,Clear,0.46,0.4545,0.36,0.2239,62,88,150,Siang (12–16)
7751,2011-11-24,Winter,2011,11,13,1,Thu,0,Clear,0.48,0.4697,0.33,0.2239,84,91,175,Siang (12–16)
7752,2011-11-24,Winter,2011,11,14,1,Thu,0,Clear,0.5,0.4848,0.31,0.2985,74,94,168,Siang (12–16)
7753,2011-11-24,Winter,2011,11,15,1,Thu,0,Clear,0.5,0.4848,0.31,0.2537,78,71,149,Siang (12–16)
7754,2011-11-24,Winter,2011,11,16,1,Thu,0,Clear,0.5,0.4848,0.34,0.2836,48,66,114,Siang (12–16)
7755,2011-11-24,Winter,2011,11,17,1,Thu,0,Clear,0.48,0.4697,0.33,0.1045,34,40,74,Sore (17–20)
7756,2011-11-24,Winter,2011,11,18,1,Thu,0,Clear,0.42,0.4242,0.5,0.0896,13,24,37,Sore (17–20)
7757,2011-11-24,Winter,2011,11,19,1,Thu,0,Clear,0.4,0.4091,0.54,0.1045,15,13,28,Sore (17–20)
7758,2011-11-24,Winter,2011,11,20,1,Thu,0,Clear,0.36,0.3485,0.76,0.1642,14,17,31,Sore (17–20)
7759,2011-11-24,Winter,2011,11,21,1,Thu,0,Clear,0.36,0.3485,0.71,0.1642,7,19,26,Malam (21–04)
7760,2011-11-24,Winter,2011,11,22,1,Thu,0,Clear,0.36,0.3485,0.71,0.1642,8,14,22,Malam (21–04)
7761,2011-11-24,Winter,2011,11,23,1,Thu,0,Clear,0.34,0.3485,0.76,0.1045,2,19,21,Malam (21–04)
7762,2011-11-25,Winter,2011,11,0,0,Fri,1,Clear,0.34,0.3333,0.76,0.1642,7,22,29,Malam (21–04)
7763,2011-11-25,Winter,2011,11,1,0,Fri,1,Clear,0.34,0.3636,0.76,0.0,2,12,14,Malam (21–04)
7764,2011-11-25,Winter,2011,11,2,0,Fri,1,Clear,0.28,0.2879,0.81,0.1045,4,6,10,Malam (21–04)
7765,2011-11-25,Winter,2011,11,3,0,Fri,1,Clear,0.28,0.2879,0.75,0.1045,0,2,2,Malam (21–04)
7766,2011-11-25,Winter,2011,11,4,0,Fri,1,Clear,0.3,0.3182,0.75,0.1045,4,3,7,Malam (21–04)
7767,2011-11-25,Winter,2011,11,5,0,Fri,1,Clear,0.28,0.3182,0.75,0.0,2,3,5,Pagi (05–11)
7768,2011-11-25,Winter,2011,11,6,0,Fri,1,Clear,0.26,0.2727,0.81,0.1045,4,9,13,Pagi (05–11)
7769,2011-11-25,Winter,2011,11,7,0,Fri,1,Clear,0.26,0.303,0.81,0.0,4,31,35,Pagi (05–11)
7770,2011-11-25,Winter,2011,11,8,0,Fri,1,Clear,0.26,0.2727,0.81,0.1343,6,68,74,Pagi (05–11)
7771,2011-11-25,Winter,2011,11,9,0,Fri,1,Clear,0.32,0.3485,0.76,0.0,25,70,95,Pagi (05–11)
7772,2011-11-25,Winter,2011,11,10,0,Fri,1,Clear,0.36,0.3485,0.71,0.1642,60,82,142,Pagi (05–11)
7773,2011-11-25,Winter,2011,11,11,0,Fri,1,Clear,0.4,0.4091,0.66,0.1045,99,127,226,Pagi (05–11)
7774,2011-11-25,Winter,2011,11,12,0,Fri,1,Clear,0.46,0.4545,0.51,0.1045,126,146,272,Siang (12–16)
7775,2011-11-25,Winter,2011,11,13,0,Fri,1,Clear,0.5,0.4848,0.45,0.2239,143,140,283,Siang (12–16)
7776,2011-11-25,Winter,2011,11,14,0,Fri,1,Clear,0.52,0.5,0.39,0.2239,122,150,272,Siang (12–16)
7777,2011-11-25,Winter,2011,11,15,0,Fri,1,Clear,0.52,0.5,0.36,0.194,165,145,310,Siang (12–16)
7778,2011-11-25,Winter,2011,11,16,0,Fri,1,Clear,0.5,0.4848,0.39,0.1642,122,139,261,Siang (12–16)
7779,2011-11-25,Winter,2011,11,17,0,Fri,1,Clear,0.5,0.4848,0.34,0.1045,57,127,184,Sore (17–20)
7780,2011-11-25,Winter,2011,11,18,0,Fri,1,Clear,0.46,0.4545,0.44,0.0896,45,108,153,Sore (17–20)
7781,2011-11-25,Winter,2011,11,19,0,Fri,1,Clear,0.42,0.4242,0.67,0.0,38,96,134,Sore (17–20)
7782,2011-11-25,Winter,2011,11,20,0,Fri,1,Clear,0.4,0.4091,0.58,0.0896,19,76,95,Sore (17–20)
7783,2011-11-25,Winter,2011,11,21,0,Fri,1,Clear,0.36,0.3788,0.71,0.0,24,61,85,Malam (21–04)
7784,2011-11-25,Winter,2011,11,22,0,Fri,1,Clear,0.34,0.3485,0.71,0.0896,12,46,58,Malam (21–04)
7785,2011-11-25,Winter,2011,11,23,0,Fri,1,Clear,0.34,0.3485,0.76,0.1045,5,28,33,Malam (21–04)
7786,2011-11-26,Winter,2011,11,0,0,Sat,0,Clear,0.34,0.3485,0.76,0.1045,9,38,47,Malam (21–04)
7787,2011-11-26,Winter,2011,11,1,0,Sat,0,Clear,0.32,0.3333,0.76,0.0896,5,24,29,Malam (21–04)
7788,2011-11-26,Winter,2011,11,2,0,Sat,0,Clear,0.3,0.3182,0.81,0.1045,3,20,23,Malam (21–04)
7789,2011-11-26,Winter,2011,11,3,0,Sat,0,Clear,0.3,0.3333,0.81,0.0,8,9,17,Malam (21–04)
7790,2011-11-26,Winter,2011,11,4,0,Sat,0,Clear,0.3,0.3333,0.81,0.0,0,4,4,Malam (21–04)
7791,2011-11-26,Winter,2011,11,5,0,Sat,0,Clear,0.3,0.3182,0.75,0.1045,0,3,3,Pagi (05–11)
7792,2011-11-26,Winter,2011,11,6,0,Sat,0,Misty,0.3,0.3182,0.75,0.0896,2,8,10,Pagi (05–11)
7793,2011-11-26,Winter,2011,11,7,0,Sat,0,Clear,0.26,0.2727,0.87,0.1045,4,13,17,Pagi (05–11)
7794,2011-11-26,Winter,2011,11,8,0,Sat,0,Clear,0.32,0.3333,0.76,0.0896,10,50,60,Pagi (05–11)
7795,2011-11-26,Winter,2011,11,9,0,Sat,0,Clear,0.34,0.3485,0.76,0.0896,16,67,83,Pagi (05–11)
7796,2011-11-26,Winter,2011,11,10,0,Sat,0,Clear,0.36,0.3788,0.81,0.0,57,84,141,Pagi (05–11)
7797,2011-11-26,Winter,2011,11,11,0,Sat,0,Clear,0.4,0.4091,0.62,0.1045,107,123,230,Pagi (05–11)
7798,2011-11-26,Winter,2011,11,12,0,Sat,0,Clear,0.44,0.4394,0.51,0.0,137,172,309,Siang (12–16)
7799,2011-11-26,Winter,2011,11,13,0,Sat,0,Clear,0.48,0.4697,0.44,0.0,177,148,325,Siang (12–16)
7800,2011-11-26,Winter,2011,11,14,0,Sat,0,Misty,0.48,0.4697,0.48,0.1343,141,158,299,Siang (12–16)
7801,2011-11-26,Winter,2011,11,15,0,Sat,0,Misty,0.5,0.4848,0.42,0.1045,154,160,314,Siang (12–16)
7802,2011-11-26,Winter,2011,11,16,0,Sat,0,Misty,0.46,0.4545,0.47,0.1343,137,138,275,Siang (12–16)
7803,2011-11-26,Winter,2011,11,17,0,Sat,0,Misty,0.46,0.4545,0.47,0.1343,62,122,184,Sore (17–20)
7804,2011-11-26,Winter,2011,11,18,0,Sat,0,Misty,0.42,0.4242,0.62,0.1642,67,118,185,Sore (17–20)
7805,2011-11-26,Winter,2011,11,19,0,Sat,0,Misty,0.4,0.4091,0.71,0.0896,46,100,146,Sore (17–20)
7806,2011-11-26,Winter,2011,11,20,0,Sat,0,Misty,0.42,0.4242,0.58,0.0,55,86,141,Sore (17–20)
7807,2011-11-26,Winter,2011,11,21,0,Sat,0,Misty,0.38,0.3939,0.82,0.0,20,72,92,Malam (21–04)
7808,2011-11-26,Winter,2011,11,22,0,Sat,0,Misty,0.38,0.3939,0.76,0.0,14,51,65,Malam (21–04)
7809,2011-11-26,Winter,2011,11,23,0,Sat,0,Clear,0.36,0.3788,0.81,0.0,18,51,69,Malam (21–04)
7810,2011-11-27,Winter,2011,11,0,0,Sun,0,Clear,0.36,0.3788,0.81,0.0,7,39,46,Malam (21–04)
7811,2011-11-27,Winter,2011,11,1,0,Sun,0,Clear,0.36,0.3788,0.81,0.0,9,35,44,Malam (21–04)
7812,2011-11-27,Winter,2011,11,2,0,Sun,0,Clear,0.34,0.3636,0.81,0.0,9,22,31,Malam (21–04)
7813,2011-11-27,Winter,2011,11,3,0,Sun,0,Clear,0.34,0.3636,0.87,0.0,9,8,17,Malam (21–04)
7814,2011-11-27,Winter,2011,11,4,0,Sun,0,Clear,0.34,0.3485,0.87,0.1045,0,4,4,Malam (21–04)
7815,2011-11-27,Winter,2011,11,5,0,Sun,0,Clear,0.36,0.3485,0.87,0.194,0,5,5,Pagi (05–11)
7816,2011-11-27,Winter,2011,11,6,0,Sun,0,Clear,0.38,0.3939,0.82,0.1642,0,9,9,Pagi (05–11)
7817,2011-11-27,Winter,2011,11,7,0,Sun,0,Clear,0.38,0.3939,0.87,0.2239,12,11,23,Pagi (05–11)
7818,2011-11-27,Winter,2011,11,8,0,Sun,0,Clear,0.4,0.4091,0.82,0.2985,6,36,42,Pagi (05–11)
7819,2011-11-27,Winter,2011,11,9,0,Sun,0,Clear,0.46,0.4545,0.72,0.2836,21,90,111,Pagi (05–11)
7820,2011-11-27,Winter,2011,11,10,0,Sun,0,Clear,0.46,0.4545,0.72,0.2836,58,131,189,Pagi (05–11)
7821,2011-11-27,Winter,2011,11,11,0,Sun,0,Clear,0.5,0.4848,0.63,0.3582,83,157,240,Pagi (05–11)
7822,2011-11-27,Winter,2011,11,12,0,Sun,0,Clear,0.54,0.5152,0.56,0.2836,63,193,256,Siang (12–16)
7823,2011-11-27,Winter,2011,11,13,0,Sun,0,Clear,0.54,0.5152,0.6,0.194,97,216,313,Siang (12–16)
7824,2011-11-27,Winter,2011,11,14,0,Sun,0,Clear,0.62,0.6212,0.43,0.4627,113,200,313,Siang (12–16)
7825,2011-11-27,Winter,2011,11,15,0,Sun,0,Clear,0.62,0.6212,0.43,0.2836,96,221,317,Siang (12–16)
7826,2011-11-27,Winter,2011,11,16,0,Sun,0,Clear,0.56,0.5303,0.52,0.2537,94,229,323,Siang (12–16)
7827,2011-11-27,Winter,2011,11,17,0,Sun,0,Clear,0.54,0.5152,0.56,0.194,37,167,204,Sore (17–20)
7828,2011-11-27,Winter,2011,11,18,0,Sun,0,Clear,0.5,0.4848,0.63,0.1642,25,130,155,Sore (17–20)
7829,2011-11-27,Winter,2011,11,19,0,Sun,0,Clear,0.48,0.4697,0.67,0.2239,30,109,139,Sore (17–20)
7830,2011-11-27,Winter,2011,11,20,0,Sun,0,Clear,0.5,0.4848,0.63,0.2537,10,94,104,Sore (17–20)
7831,2011-11-27,Winter,2011,11,21,0,Sun,0,Clear,0.48,0.4697,0.67,0.2836,13,75,88,Malam (21–04)
7832,2011-11-27,Winter,2011,11,22,0,Sun,0,Clear,0.48,0.4697,0.72,0.2537,13,53,66,Malam (21–04)
7833,2011-11-27,Winter,2011,11,23,0,Sun,0,Clear,0.48,0.4697,0.72,0.2537,5,27,32,Malam (21–04)
7834,2011-11-28,Winter,2011,11,0,0,Mon,1,Clear,0.46,0.4545,0.77,0.2836,6,10,16,Malam (21–04)
7835,2011-11-28,Winter,2011,11,1,0,Mon,1,Clear,0.46,0.4545,0.77,0.2985,1,12,13,Malam (21–04)
7836,2011-11-28,Winter,2011,11,3,0,Mon,1,Clear,0.44,0.4394,0.88,0.2239,1,4,5,Malam (21–04)
7837,2011-11-28,Winter,2011,11,4,0,Mon,1,Clear,0.44,0.4394,0.82,0.0896,0,4,4,Malam (21–04)
7838,2011-11-28,Winter,2011,11,5,0,Mon,1,Clear,0.4,0.4091,0.87,0.0,0,34,34,Pagi (05–11)
7839,2011-11-28,Winter,2011,11,6,0,Mon,1,Clear,0.42,0.4242,0.82,0.0896,6,98,104,Pagi (05–11)
7840,2011-11-28,Winter,2011,11,7,0,Mon,1,Clear,0.42,0.4242,0.88,0.0,7,270,277,Pagi (05–11)
7841,2011-11-28,Winter,2011,11,8,0,Mon,1,Misty,0.42,0.4242,0.94,0.0,13,394,407,Pagi (05–11)
7842,2011-11-28,Winter,2011,11,9,0,Mon,1,Misty,0.44,0.4394,0.88,0.2239,17,191,208,Pagi (05–11)
7843,2011-11-28,Winter,2011,11,10,0,Mon,1,Misty,0.48,0.4697,0.77,0.1343,21,86,107,Pagi (05–11)
7844,2011-11-28,Winter,2011,11,11,0,Mon,1,Misty,0.52,0.5,0.68,0.1045,11,107,118,Pagi (05–11)
7845,2011-11-28,Winter,2011,11,12,0,Mon,1,Clear,0.56,0.5303,0.6,0.1045,13,165,178,Siang (12–16)
7846,2011-11-28,Winter,2011,11,13,0,Mon,1,Misty,0.58,0.5455,0.56,0.0,25,137,162,Siang (12–16)
7847,2011-11-28,Winter,2011,11,14,0,Mon,1,Clear,0.6,0.6212,0.56,0.0,14,129,143,Siang (12–16)
7848,2011-11-28,Winter,2011,11,15,0,Mon,1,Clear,0.58,0.5455,0.6,0.1642,18,132,150,Siang (12–16)
7849,2011-11-28,Winter,2011,11,16,0,Mon,1,Clear,0.56,0.5303,0.6,0.194,24,240,264,Siang (12–16)
7850,2011-11-28,Winter,2011,11,17,0,Mon,1,Clear,0.58,0.5455,0.56,0.194,24,444,468,Sore (17–20)
7851,2011-11-28,Winter,2011,11,18,0,Mon,1,Clear,0.56,0.5303,0.64,0.2239,20,396,416,Sore (17–20)
7852,2011-11-28,Winter,2011,11,19,0,Mon,1,Clear,0.54,0.5152,0.73,0.2239,4,260,264,Sore (17–20)
7853,2011-11-28,Winter,2011,11,20,0,Mon,1,Misty,0.54,0.5152,0.73,0.2537,12,206,218,Sore (17–20)
7854,2011-11-28,Winter,2011,11,21,0,Mon,1,Misty,0.54,0.5152,0.77,0.2239,4,152,156,Malam (21–04)
7855,2011-11-28,Winter,2011,11,22,0,Mon,1,Misty,0.52,0.5,0.83,0.1045,7,102,109,Malam (21–04)
7856,2011-11-28,Winter,2011,11,23,0,Mon,1,Misty,0.52,0.5,0.83,0.1343,5,41,46,Malam (21–04)
7857,2011-11-29,Winter,2011,11,0,0,Tue,1,Clear,0.52,0.5,0.83,0.0,4,18,22,Malam (21–04)
7858,2011-11-29,Winter,2011,11,1,0,Tue,1,Clear,0.52,0.5,0.83,0.0896,1,16,17,Malam (21–04)
7859,2011-11-29,Winter,2011,11,2,0,Tue,1,Misty,0.5,0.4848,0.88,0.0,0,5,5,Malam (21–04)
7860,2011-11-29,Winter,2011,11,3,0,Tue,1,Misty,0.5,0.4848,0.88,0.0,0,2,2,Malam (21–04)
7861,2011-11-29,Winter,2011,11,4,0,Tue,1,Misty,0.52,0.5,0.83,0.3284,1,5,6,Malam (21–04)
7862,2011-11-29,Winter,2011,11,5,0,Tue,1,Clear,0.5,0.4848,0.88,0.2836,1,21,22,Pagi (05–11)
7863,2011-11-29,Winter,2011,11,6,0,Tue,1,Clear,0.52,0.5,0.83,0.2836,1,88,89,Pagi (05–11)
7864,2011-11-29,Winter,2011,11,7,0,Tue,1,Clear,0.52,0.5,0.77,0.2239,12,330,342,Pagi (05–11)
7865,2011-11-29,Winter,2011,11,8,0,Tue,1,Clear,0.54,0.5152,0.77,0.2836,9,440,449,Pagi (05–11)
7866,2011-11-29,Winter,2011,11,9,0,Tue,1,Light Snow/Rain,0.56,0.5303,0.73,0.4179,5,197,202,Pagi (05–11)
7867,2011-11-29,Winter,2011,11,10,0,Tue,1,Light Snow/Rain,0.56,0.5303,0.73,0.4179,2,34,36,Pagi (05–11)
7868,2011-11-29,Winter,2011,11,11,0,Tue,1,Light Snow/Rain,0.5,0.4848,0.88,0.2985,1,10,11,Pagi (05–11)
7869,2011-11-29,Winter,2011,11,12,0,Tue,1,Light Snow/Rain,0.42,0.4242,0.82,0.4179,1,17,18,Siang (12–16)
7870,2011-11-29,Winter,2011,11,13,0,Tue,1,Light Snow/Rain,0.42,0.4242,0.77,0.2836,0,22,22,Siang (12–16)
7871,2011-11-29,Winter,2011,11,14,0,Tue,1,Light Snow/Rain,0.4,0.4091,0.94,0.194,1,35,36,Siang (12–16)
7872,2011-11-29,Winter,2011,11,15,0,Tue,1,Light Snow/Rain,0.4,0.4091,0.87,0.3284,5,60,65,Siang (12–16)
7873,2011-11-29,Winter,2011,11,16,0,Tue,1,Light Snow/Rain,0.4,0.4091,0.87,0.2239,5,146,151,Siang (12–16)
7874,2011-11-29,Winter,2011,11,17,0,Tue,1,Misty,0.4,0.4091,0.87,0.2985,8,346,354,Sore (17–20)
7875,2011-11-29,Winter,2011,11,18,0,Tue,1,Misty,0.4,0.4091,0.82,0.2985,11,347,358,Sore (17–20)
7876,2011-11-29,Winter,2011,11,19,0,Tue,1,Misty,0.4,0.4091,0.82,0.3284,6,244,250,Sore (17–20)
7877,2011-11-29,Winter,2011,11,20,0,Tue,1,Misty,0.38,0.3939,0.87,0.2537,8,176,184,Sore (17–20)
7878,2011-11-29,Winter,2011,11,21,0,Tue,1,Misty,0.38,0.3939,0.87,0.2537,9,116,125,Malam (21–04)
7879,2011-11-29,Winter,2011,11,22,0,Tue,1,Clear,0.38,0.3939,0.82,0.2985,5,90,95,Malam (21–04)
7880,2011-11-29,Winter,2011,11,23,0,Tue,1,Clear,0.36,0.3333,0.76,0.3881,0,53,53,Malam (21–04)
7881,2011-11-30,Winter,2011,11,0,0,Wed,1,Clear,0.36,0.3333,0.62,0.4179,1,23,24,Malam (21–04)
7882,2011-11-30,Winter,2011,11,1,0,Wed,1,Clear,0.34,0.303,0.66,0.3284,0,8,8,Malam (21–04)
7883,2011-11-30,Winter,2011,11,2,0,Wed,1,Clear,0.32,0.3182,0.7,0.1642,0,5,5,Malam (21–04)
7884,2011-11-30,Winter,2011,11,3,0,Wed,1,Clear,0.32,0.3182,0.7,0.1642,0,1,1,Malam (21–04)
7885,2011-11-30,Winter,2011,11,4,0,Wed,1,Clear,0.3,0.2879,0.75,0.2239,0,5,5,Malam (21–04)
7886,2011-11-30,Winter,2011,11,5,0,Wed,1,Clear,0.28,0.2727,0.81,0.194,1,21,22,Pagi (05–11)
7887,2011-11-30,Winter,2011,11,6,0,Wed,1,Clear,0.26,0.2727,0.87,0.1045,3,100,103,Pagi (05–11)
7888,2011-11-30,Winter,2011,11,7,0,Wed,1,Clear,0.26,0.2727,0.81,0.1045,9,276,285,Pagi (05–11)
7889,2011-11-30,Winter,2011,11,8,0,Wed,1,Clear,0.28,0.2727,0.81,0.194,13,465,478,Pagi (05–11)
7890,2011-11-30,Winter,2011,11,9,0,Wed,1,Clear,0.3,0.2879,0.75,0.2836,7,186,193,Pagi (05–11)
7891,2011-11-30,Winter,2011,11,10,0,Wed,1,Clear,0.34,0.3182,0.66,0.2239,15,95,110,Pagi (05–11)
7892,2011-11-30,Winter,2011,11,11,0,Wed,1,Clear,0.38,0.3939,0.54,0.2985,10,112,122,Pagi (05–11)
7893,2011-11-30,Winter,2011,11,12,0,Wed,1,Misty,0.36,0.3333,0.53,0.2836,12,148,160,Siang (12–16)
7894,2011-11-30,Winter,2011,11,13,0,Wed,1,Misty,0.38,0.3939,0.43,0.3582,16,131,147,Siang (12–16)
7895,2011-11-30,Winter,2011,11,14,0,Wed,1,Misty,0.38,0.3939,0.43,0.3582,13,99,112,Siang (12–16)
7896,2011-11-30,Winter,2011,11,15,0,Wed,1,Clear,0.36,0.3333,0.46,0.3284,11,104,115,Siang (12–16)
7897,2011-11-30,Winter,2011,11,16,0,Wed,1,Clear,0.36,0.3333,0.46,0.2836,27,199,226,Siang (12–16)
7898,2011-11-30,Winter,2011,11,17,0,Wed,1,Misty,0.34,0.303,0.49,0.3284,15,365,380,Sore (17–20)
7899,2011-11-30,Winter,2011,11,18,0,Wed,1,Clear,0.34,0.303,0.49,0.3284,7,369,376,Sore (17–20)
7900,2011-11-30,Winter,2011,11,19,0,Wed,1,Misty,0.32,0.303,0.57,0.2836,6,273,279,Sore (17–20)
7901,2011-11-30,Winter,2011,11,20,0,Wed,1,Misty,0.32,0.303,0.57,0.2836,6,184,190,Sore (17–20)
7902,2011-11-30,Winter,2011,11,21,0,Wed,1,Clear,0.32,0.2879,0.53,0.3881,7,128,135,Malam (21–04)
7903,2011-11-30,Winter,2011,11,22,0,Wed,1,Clear,0.3,0.2727,0.56,0.2985,5,82,87,Malam (21–04)
7904,2011-11-30,Winter,2011,11,23,0,Wed,1,Clear,0.28,0.2576,0.52,0.2836,4,46,50,Malam (21–04)
7905,2011-12-01,Winter,2011,12,0,0,Thu,1,Clear,0.28,0.2576,0.52,0.3284,1,19,20,Malam (21–04)
7906,2011-12-01,Winter,2011,12,1,0,Thu,1,Clear,0.26,0.2424,0.6,0.2836,1,9,10,Malam (21–04)
7907,2011-12-01,Winter,2011,12,2,0,Thu,1,Clear,0.26,0.2273,0.56,0.2985,1,8,9,Malam (21–04)
7908,2011-12-01,Winter,2011,12,3,0,Thu,1,Clear,0.26,0.2424,0.56,0.2537,1,6,7,Malam (21–04)
7909,2011-12-01,Winter,2011,12,4,0,Thu,1,Clear,0.26,0.2424,0.56,0.2836,0,1,1,Malam (21–04)
7910,2011-12-01,Winter,2011,12,5,0,Thu,1,Clear,0.26,0.2424,0.56,0.2537,1,23,24,Pagi (05–11)
7911,2011-12-01,Winter,2011,12,6,0,Thu,1,Clear,0.24,0.2121,0.65,0.2836,5,92,97,Pagi (05–11)
7912,2011-12-01,Winter,2011,12,7,0,Thu,1,Clear,0.24,0.2121,0.65,0.3582,11,265,276,Pagi (05–11)
7913,2011-12-01,Winter,2011,12,8,0,Thu,1,Clear,0.26,0.2273,0.6,0.3284,15,462,477,Pagi (05–11)
7914,2011-12-01,Winter,2011,12,9,0,Thu,1,Clear,0.3,0.2727,0.52,0.3284,9,215,224,Pagi (05–11)
7915,2011-12-01,Winter,2011,12,10,0,Thu,1,Clear,0.32,0.303,0.53,0.2985,7,86,93,Pagi (05–11)
7916,2011-12-01,Winter,2011,12,11,0,Thu,1,Clear,0.34,0.3182,0.49,0.2537,7,95,102,Pagi (05–11)
7917,2011-12-01,Winter,2011,12,12,0,Thu,1,Clear,0.36,0.3485,0.46,0.2239,9,139,148,Siang (12–16)
7918,2011-12-01,Winter,2011,12,13,0,Thu,1,Clear,0.4,0.4091,0.4,0.2239,17,137,154,Siang (12–16)
7919,2011-12-01,Winter,2011,12,14,0,Thu,1,Clear,0.4,0.4091,0.4,0.2239,20,130,150,Siang (12–16)
7920,2011-12-01,Winter,2011,12,15,0,Thu,1,Clear,0.4,0.4091,0.4,0.2239,10,144,154,Siang (12–16)
